wavelength,power
3228.3020,0.0013097929
3228.1765,0.0030167894
3228.0510,0.0049986388
3227.9253,0.0015167813
3227.8000,0.0032775728
3227.6741,0.0042547318
3227.5486,0.0017823370
3227.4231,0.0011543988
3227.2974,0.0049076332
3227.1721,0.0030017928
3227.0464,0.00071988761
3226.9211,0.0027869106
3226.7954,0.0031589067
3226.6702,0.0017491961
3226.5447,0.0030046699
3226.4194,0.0047627012
3226.2937,0.00023277677
3226.1682,0.0024467707
3226.0427,0.0041780001
3225.9172,0.0035686372
3225.7920,0.0012005455
3225.6665,0.0046005035
3225.5413,0.0036559955
3225.4158,0.00090292329
3225.2900,0.0034278606
3225.1648,0.0027581879
3225.0393,0.0017147562
3224.9143,0.0022061563
3224.7888,0.0046705995
3224.6636,0.0013951608
3224.5381,0.0010789512
3224.4126,0.0052870582
3224.2874,0.0024871179
3224.1621,0.0024144240
3224.0369,0.0034165520
3223.9116,0.0039172322
3223.7866,0.0021551193
3223.6611,0.0036443179
3223.5359,0.0040721223
3223.4109,0.00090634811
3223.2854,0.0022028105
3223.1604,0.0031584031
3223.0352,0.0032048144
3222.9099,0.0011429852
3222.7847,0.0038858501
3222.6594,0.0032878921
3222.5344,0.00094344217
3222.4092,0.0022729863
3222.2842,0.0042658271
3222.1589,0.00056456932
3222.0337,0.0022860426
3221.9084,0.0039262767
3221.7832,0.0028183744
3221.6584,0.0026163678
3221.5332,0.0041045491
3221.4082,0.0015454171
3221.2830,0.0010001062
3221.1580,0.0032190380
3221.0330,0.0045197615
3220.9077,0.00098486932
3220.7830,0.0022002086
3220.6577,0.0040389867
3220.5330,0.0029086571
3220.4077,0.0036127735
3220.2830,0.0039886921
3220.1580,0.0019002137
3220.0330,0.0023910587
3219.9082,0.0038315009
3219.7830,0.0034709757
3219.6580,0.0010279341
3219.5330,0.0037030128
3219.4082,0.0035763639
3219.2832,0.0011189505
3219.1582,0.0055589350
3219.0334,0.0030815778
3218.9082,0.0011527681
3218.7837,0.0034442330
3218.6587,0.0028311880
3218.5339,0.0033779719
3218.4089,0.0012844206
3218.2842,0.0052714581
3218.1594,0.0018800907
3218.0344,0.0013207142
3217.9097,0.0033272572
3217.7849,0.0028285459
3217.6602,0.00096656266
3217.5354,0.0016825098
3217.4104,0.0041040755
3217.2859,0.0028784287
3217.1611,0.0024368060
3217.0364,0.0058553875
3216.9116,0.0023358359
3216.7871,0.00051459618
3216.6624,0.0052103288
3216.5376,0.0035269218
3216.4128,0.0012995536
3216.2881,0.0025931906
3216.1636,0.0059277387
3216.0388,0.0011233133
3215.9143,0.0054760035
3215.7896,0.0036728338
3215.6646,0.0011699132
3215.5400,0.0033793456
3215.4153,0.0033346117
3215.2910,0.00099900935
3215.1663,0.00054435828
3215.0420,0.0028164012
3214.9170,0.0037152432
3214.7922,0.0016398816
3214.6680,0.0044147428
3214.5432,0.0034113061
3214.4189,0.0013614470
3214.2944,0.0021564718
3214.1699,0.0050164307
3214.0454,0.0021400217
3213.9209,0.0033630517
3213.7964,0.0032664449
3213.6719,0.0019474933
3213.5476,0.00053259084
3213.4231,0.0029028705
3213.2986,0.0035015480
3213.1741,0.00099797919
3213.0496,0.0039021594
3212.9253,0.0041008662
3212.8008,0.0015271531
3212.6765,0.0027470260
3212.5520,0.0049048960
3212.4275,0.0025024835
3212.3032,0.00026743952
3212.1787,0.0052832994
3212.0544,0.0034245520
3211.9302,0.0015867463
3211.8059,0.0042710132
3211.6812,0.0017924361
3211.5571,0.0012450770
3211.4326,0.0035300660
3211.3083,0.0040709926
3211.1841,0.0010145783
3211.0598,0.0024760680
3210.9355,0.0042158617
3210.8115,0.0024837458
3210.6873,0.0012238487
3210.5630,0.0043277782
3210.4387,0.0032531037
3210.3147,0.0024799008
3210.1904,0.0024858804
3210.0662,0.0030184321
3209.9419,0.00025780476
3209.8179,0.0022472930
3209.6936,0.0030101945
3209.5693,0.0018711254
3209.4453,0.0015912387
3209.3208,0.0039048514
3209.1968,0.0028971978
3209.0728,0.0017768318
3208.9487,0.0034176041
3208.8245,0.0028887982
3208.7004,0.0010264851
3208.5764,0.0028394435
3208.4519,0.0052329260
3208.3281,0.00070031983
3208.2039,0.0034635328
3208.0801,0.0043188753
3207.9561,0.0030076110
3207.8318,0.0055539459
3207.7080,0.0027064800
3207.5840,0.0015997171
3207.4602,0.0013326351
3207.3359,0.0033857119
3207.2122,0.0030413829
3207.0881,0.0014092604
3206.9641,0.0038401207
3206.8401,0.0013018700
3206.7161,0.00098805805
3206.5923,0.0011095975
3206.4683,0.0037939660
3206.3445,0.0021393273
3206.2205,0.0016565911
3206.0964,0.0036912190
3205.9727,0.0021853752
3205.8486,0.0012066817
3205.7249,0.00076345488
3205.6011,0.0047539673
3205.4773,0.00072331994
3205.3533,0.0030453105
3205.2292,0.0031118358
3205.1057,0.0031381771
3204.9817,0.0038280294
3204.8582,0.0037756178
3204.7341,0.0012009428
3204.6106,0.0012069863
3204.4868,0.0045556105
3204.3630,0.0024288816
3204.2393,0.0013325030
3204.1155,0.0028981857
3203.9919,0.0026563101
3203.8682,0.0017725528
3203.7444,0.0037956377
3203.6206,0.0031272990
3203.4968,0.0015405007
